id,target
14210,0
14211,1
14212,1
14213,1
14214,1
14215,0
14216,0
14217,0
14218,1
14219,1
14220,0
14221,0
14222,0
14223,0
14224,1
14225,0
14226,0
14227,1
14228,0
14229,1
14230,1
14231,1
14232,1
14233,1
14234,1
14235,1
14236,1
14237,0
14238,0
14239,0
14240,0
14241,0
14242,0
14243,1
14244,0
14245,0
14246,0
14247,1
14248,0
14249,1
14250,1
14251,1
14252,0
14253,0
14254,0
14255,0
14256,0
14257,1
14258,0
14259,1
14260,0
14261,1
14262,0
14263,1
14264,0
14265,1
14266,0
14267,0
14268,1
14269,0
14270,0
14271,1
14272,1
14273,0
14274,0
14275,0
14276,1
14277,1
14278,0
14279,1
14280,1
14281,1
14282,0
14283,1
14284,0
14285,1
14286,0
14287,0
14288,0
14289,1
14290,1
14291,1
14292,1
14293,0
14294,0
14295,1
14296,0
14297,1
14298,0
14299,0
14300,0
14301,0
14302,0
14303,1
14304,0
14305,0
14306,0
14307,0
14308,1
14309,1
14310,0
14311,1
14312,0
14313,0
14314,1
14315,0
14316,1
14317,1
14318,0
14319,0
14320,1
14321,0
14322,1
14323,0
14324,0
14325,1
14326,1
14327,0
14328,0
14329,0
14330,0
14331,1
14332,0
14333,1
14334,0
14335,1
14336,1
14337,1
14338,1
14339,1
14340,0
14341,1
14342,1
14343,1
14344,1
14345,0
14346,0
14347,1
14348,0
14349,0
14350,1
14351,1
14352,1
14353,1
14354,0
14355,1
14356,0
14357,0
14358,1
14359,0
14360,1
14361,1
14362,1
14363,1
14364,1
14365,0
14366,0
14367,1
14368,0
14369,1
14370,1
14371,1
14372,0
14373,0
14374,0
14375,0
14376,0
14377,1
14378,1
14379,0
14380,0
14381,0
14382,0
14383,1
14384,0
14385,0
14386,0
14387,1
14388,1
14389,1
14390,1
14391,1
14392,0
14393,1
14394,0
14395,1
14396,1
14397,0
14398,1
14399,1
14400,1
14401,1
14402,1
14403,1
14404,0
14405,0
14406,0
14407,0
14408,1
14409,0
14410,0
14411,0
14412,1
14413,0
14414,1
14415,0
14416,0
14417,1
14418,1
14419,0
14420,0
14421,1
14422,1
14423,0
14424,1
14425,0
14426,0
14427,1
14428,0
14429,0
14430,0
14431,1
14432,1
14433,1
14434,1
14435,1
14436,1
14437,0
14438,1
14439,1
14440,1
14441,1
14442,0
14443,0
14444,1
14445,1
14446,0
14447,1
14448,1
14449,0
14450,1
14451,1
14452,0
14453,1
14454,1
14455,0
14456,1
14457,0
14458,1
14459,1
14460,1
14461,1
14462,0
14463,0
14464,0
14465,0
14466,1
14467,0
14468,0
14469,1
14470,0
14471,1
14472,1
14473,1
14474,0
14475,1
14476,1
14477,1
14478,0
14479,1
14480,1
14481,1
14482,1
14483,1
14484,0
14485,1
14486,1
14487,0
14488,1
14489,1
14490,1
14491,1
14492,0
14493,0
14494,0
14495,0
14496,0
14497,1
14498,0
14499,0
14500,1
14501,0
14502,1
14503,1
14504,0
14505,0
14506,1
14507,1
14508,0
14509,0
14510,1
14511,0
14512,1
14513,1
14514,1
14515,0
14516,1
14517,0
14518,0
14519,0
14520,0
14521,0
14522,1
14523,1
14524,1
14525,0
14526,1
14527,1
14528,0
14529,1
14530,0
14531,1
14532,1
14533,1
14534,1
14535,1
14536,1
14537,1
14538,1
14539,0
14540,0
14541,0
14542,1
14543,1
14544,0
14545,1
14546,0
14547,0
14548,1
14549,1
14550,1
14551,1
14552,1
14553,0
14554,1
14555,0
14556,1
14557,1
14558,1
14559,1
14560,1
14561,0
14562,1
14563,1
14564,0
14565,1
14566,0
14567,1
14568,1
14569,1
14570,1
14571,1
14572,1
14573,0
14574,0
14575,1
14576,0
14577,0
14578,1
14579,0
14580,0
14581,1
14582,1
14583,0
14584,1
14585,1
14586,0
14587,1
14588,0
14589,0
14590,1
14591,0
14592,1
14593,1
14594,0
14595,0
14596,0
14597,1
14598,1
14599,0
14600,0
14601,1
14602,1
14603,0
14604,0
14605,0
14606,1
14607,1
14608,1
14609,0
14610,1
14611,0
14612,1
14613,0
14614,1
14615,1
14616,0
14617,0
14618,0
14619,0
14620,1
14621,0
14622,0
14623,1
14624,0
14625,1
14626,1
14627,1
14628,1
14629,0
14630,0
14631,1
14632,1
14633,1
14634,0
14635,0
14636,1
14637,0
14638,0
14639,0
14640,0
14641,1
14642,1
14643,1
14644,0
14645,0
14646,1
14647,1
14648,0
14649,0
14650,0
14651,0
14652,0
14653,1
14654,0
14655,1
14656,1
14657,1
14658,1
14659,1
14660,1
14661,1
14662,1
14663,0
14664,0
14665,0
14666,0
14667,1
14668,0
14669,0
14670,0
14671,1
14672,1
14673,1
14674,0
14675,1
14676,0
14677,1
14678,1
14679,1
14680,1
14681,1
14682,0
14683,0
14684,1
14685,0
14686,1
14687,0
14688,1
14689,0
14690,1
14691,0
14692,1
14693,1
14694,0
14695,1
14696,0
14697,0
14698,0
14699,0
14700,1
14701,1
14702,0
14703,0
14704,1
14705,1
14706,1
14707,1
14708,0
14709,1
14710,1
14711,1
14712,1
14713,0
14714,1
14715,1
14716,0
14717,0
14718,0
14719,0
14720,1
14721,1
14722,0
14723,1
14724,1
14725,0
14726,1
14727,0
14728,1
14729,1
14730,1
14731,0
14732,0
14733,1
14734,1
14735,0
14736,1
14737,1
14738,0
14739,1
14740,1
14741,0
14742,0
14743,1
14744,1
14745,1
14746,0
14747,1
14748,0
14749,1
14750,1
14751,1
14752,1
14753,0
14754,0
14755,1
14756,1
14757,1
14758,1
14759,1
14760,0
14761,1
14762,1
14763,1
14764,1
14765,0
14766,0
14767,0
14768,1
14769,1
14770,1
14771,0
14772,0
14773,0
14774,0
14775,0
14776,0
14777,0
14778,1
14779,1
14780,0
14781,0
14782,0
14783,0
14784,1
14785,0
14786,1
14787,0
14788,0
14789,0
14790,0
14791,0
14792,1
14793,0
14794,0
14795,1
14796,0
14797,0
14798,1
14799,0
14800,0
14801,1
14802,0
14803,1
14804,1
14805,1
14806,1
14807,0
14808,0
14809,1
14810,0
14811,0
14812,1
14813,0
14814,1
14815,1
14816,0
14817,0
14818,1
14819,1
14820,1
14821,1
14822,0
14823,0
14824,0
14825,1
14826,1
14827,0
14828,1
14829,1
14830,0
14831,1
14832,1
14833,0
14834,0
14835,0
14836,1
14837,0
14838,0
14839,0
14840,0
14841,0
14842,1
14843,0
14844,0
14845,0
14846,0
14847,0
14848,0
14849,0
14850,1
14851,0
14852,1
14853,0
14854,0
14855,1
14856,0
14857,0
14858,1
14859,1
14860,1
14861,0
14862,1
14863,1
14864,1
14865,0
14866,1
14867,1
14868,0
14869,1
14870,1
14871,1
14872,1
14873,0
14874,1
14875,0
14876,0
14877,1
14878,1
14879,0
14880,0
14881,0
14882,0
14883,1
14884,0
14885,1
14886,1
14887,1
14888,1
14889,1
14890,0
14891,0
14892,1
14893,1
14894,0
14895,0
14896,1
14897,0
14898,0
14899,0
14900,0
14901,0
14902,1
14903,0
14904,0
14905,0
14906,0
14907,0
14908,1
14909,0
14910,0
14911,1
14912,0
14913,1
14914,0
14915,1
14916,1
14917,0
14918,1
14919,1
14920,1
14921,1
14922,1
14923,1
14924,0
14925,0
14926,1
14927,1
14928,1
14929,1
14930,1
14931,1
14932,0
14933,0
14934,1
14935,0
14936,0
14937,1
14938,0
14939,1
14940,0
14941,1
14942,1
14943,1
14944,1
14945,1
14946,0
14947,1
14948,0
14949,0
14950,0
14951,0
14952,1
14953,0
14954,0
14955,1
14956,1
14957,0
14958,1
14959,1
14960,1
14961,1
14962,0
14963,0
14964,1
14965,0
14966,0
14967,0
14968,0
14969,0
14970,0
14971,0
14972,1
14973,1
14974,1
14975,1
14976,0
14977,1
14978,0
14979,1
14980,1
14981,1
14982,0
14983,0
14984,1
14985,0
14986,1
14987,1
14988,1
14989,0
14990,0
14991,1
14992,1
14993,0
14994,1
14995,1
14996,0
14997,0
14998,1
14999,1
15000,1
15001,1
15002,1
15003,0
15004,1
15005,0
15006,0
15007,0
15008,0
15009,0
15010,1
15011,1
15012,0
15013,0
15014,0
15015,1
15016,0
15017,0
15018,0
15019,0
15020,1
15021,0
15022,0
15023,0
15024,1
15025,1
15026,0
15027,1
15028,0
15029,0
15030,0
15031,1
15032,1
15033,0
15034,1
15035,0
15036,1
15037,1
15038,0
15039,0
15040,1
15041,1
15042,1
15043,0
15044,0
15045,1
15046,1
15047,0
15048,0
15049,0
15050,1
15051,1
15052,1
15053,1
15054,0
15055,0
15056,0
15057,0
15058,0
15059,0
15060,1
15061,1
15062,1
15063,0
15064,0
15065,0
15066,0
15067,0
15068,0
15069,0
15070,0
15071,0
15072,0
15073,0
15074,1
15075,0
15076,0
15077,1
15078,1
15079,0
15080,1
15081,1
15082,1
15083,0
15084,0
15085,0
15086,0
15087,1
15088,1
15089,0
15090,1
15091,1
15092,1
15093,0
15094,1
15095,1
15096,1
15097,0
15098,1
15099,1
15100,1
15101,1
15102,1
15103,1
15104,1
15105,0
15106,1
15107,0
15108,1
15109,0
15110,1
15111,0
15112,1
15113,0
15114,1
15115,1
15116,1
15117,1
15118,1
15119,0
15120,1
15121,0
15122,0
15123,0
15124,1
15125,1
15126,1
15127,1
15128,1
15129,0
15130,1
15131,0
15132,0
15133,1
15134,0
15135,0
15136,1
15137,1
15138,0
15139,0
15140,0
15141,0
15142,1
15143,1
15144,1
15145,0
15146,0
15147,0
15148,0
15149,0
15150,1
15151,0
15152,0
15153,1
15154,0
15155,0
15156,0
15157,0
15158,0
15159,0
15160,0
15161,0
15162,1
15163,0
15164,1
15165,0
15166,0
15167,0
15168,0
15169,0
15170,1
15171,1
15172,1
15173,0
15174,0
15175,1
15176,1
15177,0
15178,0
15179,0
15180,1
15181,0
15182,0
15183,0
15184,1
15185,0
15186,0
15187,0
15188,0
15189,0
15190,1
15191,0
15192,1
15193,0
15194,1
15195,1
15196,1
15197,1
15198,1
15199,1
15200,1
15201,0
15202,0
15203,0
15204,1
15205,0
15206,0
15207,0
15208,0
15209,0
15210,1
15211,0
15212,0
15213,0
15214,0
15215,1
15216,0
15217,1
15218,0
15219,0
15220,0
15221,1
15222,1
15223,0
15224,0
15225,1
15226,1
15227,0
15228,0
15229,0
15230,1
15231,0
15232,0
15233,0
15234,0
15235,1
15236,1
15237,0
15238,0
15239,1
15240,0
15241,1
15242,1
15243,0
15244,1
15245,0
15246,0
15247,1
15248,0
15249,1
15250,0
15251,0
15252,1
15253,0
15254,0
15255,1
15256,1
15257,1
15258,0
15259,0
15260,0
15261,0
15262,0
15263,0
15264,0
15265,1
15266,0
15267,0
15268,0
15269,0
15270,0
15271,0
15272,0
15273,1
15274,1
15275,1
15276,1
15277,1
15278,0
15279,1
15280,0
15281,1
15282,1
15283,1
15284,1
15285,1
15286,1
15287,1
15288,0
15289,0
15290,0
15291,1
15292,1
15293,0
15294,0
15295,0
15296,1
15297,1
15298,1
15299,0
15300,1
15301,1
15302,1
15303,0
15304,1
15305,0
15306,1
15307,0
15308,0
15309,1
15310,1
15311,1
15312,0
15313,0
15314,0
15315,1
15316,1
15317,0
15318,1
15319,0
15320,1
15321,0
15322,0
15323,0
15324,1
15325,1
15326,0
15327,0
15328,0
15329,1
15330,1
15331,1
15332,1
15333,1
15334,1
15335,1
15336,0
15337,0
15338,1
15339,0
15340,0
15341,1
15342,0
15343,0
15344,1
15345,1
15346,0
15347,1
15348,0
15349,1
15350,1
15351,1
15352,0
15353,0
15354,1
15355,0
15356,1
15357,0
15358,0
15359,1
15360,0
15361,0
15362,0
15363,1
15364,0
15365,1
15366,0
15367,1
15368,0
15369,1
15370,0
15371,0
15372,0
15373,1
15374,0
15375,1
15376,1
15377,1
15378,0
15379,0
15380,0
15381,1
15382,1
15383,1
15384,1
15385,1
15386,1
15387,0
15388,0
15389,1
15390,1
15391,1
15392,0
15393,0
15394,0
15395,1
15396,0
15397,1
15398,0
15399,0
15400,0
15401,1
15402,0
15403,0
15404,1
15405,0
15406,0
15407,0
15408,0
15409,0
15410,0
15411,0
15412,0
15413,0
15414,1
15415,1
15416,1
15417,1
15418,0
15419,1
15420,0
15421,1
15422,0
15423,0
15424,0
15425,0
15426,1
15427,0
15428,0
15429,1
15430,1
15431,1
15432,0
15433,1
15434,1
15435,1
15436,1
15437,1
15438,0
15439,1
15440,1
15441,1
15442,1
15443,1
15444,1
15445,1
15446,1
15447,0
15448,1
15449,0
15450,0
15451,0
15452,0
15453,1
15454,0
15455,1
15456,0
15457,0
15458,1
15459,1
15460,0
15461,0
15462,0
15463,0
15464,1
15465,1
15466,1
15467,1
15468,1
15469,0
15470,1
15471,1
15472,1
15473,1
15474,1
15475,1
15476,0
15477,1
15478,1
15479,1
15480,0
15481,1
15482,0
15483,1
15484,1
15485,1
15486,1
15487,0
15488,0
15489,1
15490,1
15491,0
15492,0
15493,1
15494,0
15495,0
15496,1
15497,1
15498,1
15499,0
15500,1
15501,0
15502,0
15503,0
15504,0
15505,0
15506,1
15507,1
15508,0
15509,1
15510,0
15511,0
15512,1
15513,1
15514,1
15515,1
15516,0
15517,0
15518,0
15519,1
15520,1
15521,1
15522,1
15523,1
15524,1
15525,0
15526,1
15527,0
15528,0
15529,1
15530,1
15531,1
15532,1
15533,0
15534,0
15535,1
15536,0
15537,1
15538,1
15539,0
15540,1
15541,1
15542,1
15543,1
15544,1
15545,1
15546,1
15547,0
15548,1
15549,1
15550,1
15551,1
15552,1
15553,1
15554,0
15555,0
15556,0
15557,0
15558,0
15559,0
15560,0
15561,0
15562,0
15563,1
15564,1
15565,1
15566,1
15567,0
15568,0
15569,0
15570,1
15571,1
15572,1
15573,0
15574,0
15575,1
15576,1
15577,0
15578,0
15579,0
15580,0
15581,1
15582,0
15583,1
15584,0
15585,1
15586,0
15587,0
15588,0
15589,0
15590,0
15591,0
15592,0
15593,1
15594,0
15595,0
15596,1
15597,0
15598,0
15599,0
15600,0
15601,0
15602,0
15603,0
15604,1
15605,1
15606,0
15607,1
15608,1
15609,0
15610,1
15611,1
15612,0
15613,0
15614,1
15615,0
15616,1
15617,0
15618,0
15619,1
15620,1
15621,1
15622,0
15623,0
15624,0
15625,1
15626,0
15627,1
15628,1
15629,1
15630,1
15631,1
15632,1
15633,1
15634,1
15635,0
15636,0
15637,0
15638,1
15639,1
15640,0
15641,0
15642,0
15643,1
15644,0
15645,0
15646,0
15647,1
15648,1
15649,1
15650,0
15651,1
15652,1
15653,1
15654,0
15655,1
15656,0
15657,0
15658,0
15659,1
15660,0
15661,0
15662,1
15663,0
15664,0
15665,0
15666,1
15667,1
15668,0
15669,0
15670,0
15671,0
15672,1
15673,1
15674,0
15675,0
15676,0
15677,0
15678,0
15679,0
15680,1
15681,1
15682,1
15683,0
15684,1
15685,1
15686,1
15687,1
15688,0
15689,0
15690,0
15691,1
15692,0
15693,1
15694,1
15695,0
15696,0
15697,0
15698,1
15699,1
15700,0
15701,0
15702,0
15703,1
15704,0
15705,0
15706,1
15707,1
15708,1
15709,1
15710,0
15711,1
15712,0
15713,1
15714,0
15715,1
15716,1
15717,1
15718,0
15719,1
15720,1
15721,1
15722,0
15723,1
15724,0
15725,1
15726,0
15727,1
15728,0
15729,0
15730,1
15731,1
15732,1
15733,0
15734,1
15735,0
15736,1
15737,0
15738,1
15739,1
15740,1
15741,0
15742,0
15743,0
15744,1
15745,1
15746,1
15747,1
15748,1
15749,0
15750,1
15751,0
15752,0
15753,0
15754,1
15755,0
15756,1
15757,0
15758,0
15759,1
15760,0
15761,0
15762,0
15763,0
15764,0
15765,1
15766,0
15767,0
15768,0
15769,0
15770,0
15771,0
15772,0
15773,0
15774,0
15775,1
15776,1
15777,0
15778,0
15779,1
15780,0
15781,1
15782,1
15783,1
15784,1
15785,0
15786,1
15787,1
15788,0
15789,0
15790,0
15791,1
15792,1
15793,0
15794,1
15795,0
15796,0
15797,1
15798,1
15799,1
15800,0
15801,0
15802,1
15803,1
15804,0
15805,0
15806,0
15807,0
15808,1
15809,0
15810,1
15811,1
15812,1
15813,1
15814,0
15815,0
15816,0
15817,0
15818,0
15819,1
15820,1
15821,1
15822,1
15823,0
15824,1
15825,0
15826,1
15827,1
15828,0
15829,1
15830,0
15831,0
15832,1
15833,1
15834,1
15835,0
15836,1
15837,0
15838,1
15839,1
15840,0
15841,1
15842,1
15843,0
15844,1
15845,0
15846,0
15847,0
15848,0
15849,0
15850,1
15851,1
15852,0
15853,1
15854,1
15855,1
15856,1
15857,1
15858,0
15859,1
15860,1
15861,1
15862,0
15863,0
15864,1
15865,0
15866,1
15867,1
15868,1
15869,0
15870,1
15871,0
15872,0
15873,0
15874,0
15875,0
15876,1
15877,0
15878,0
15879,1
15880,0
15881,1
15882,1
15883,1
15884,0
15885,0
15886,1
15887,1
15888,1
15889,1
15890,0
15891,1
15892,0
15893,0
15894,1
15895,0
15896,1
15897,1
15898,0
15899,1
15900,0
15901,1
15902,1
15903,0
15904,1
15905,1
15906,1
15907,1
15908,1
15909,1
15910,0
15911,0
15912,1
15913,0
15914,0
15915,1
15916,0
15917,0
15918,0
15919,1
15920,1
15921,1
15922,1
15923,1
15924,1
15925,0
15926,1
15927,1
15928,0
15929,1
15930,1
15931,1
15932,1
15933,0
15934,0
15935,0
15936,0
15937,0
15938,0
15939,1
15940,0
15941,0
15942,0
15943,0
15944,1
15945,1
15946,1
15947,1
15948,1
15949,1
15950,1
15951,1
15952,1
15953,1
15954,0
15955,0
15956,0
15957,0
15958,0
15959,0
15960,1
15961,1
15962,0
15963,1
15964,0
15965,1
15966,0
15967,0
15968,0
15969,0
15970,0
15971,1
15972,1
15973,0
15974,1
15975,1
15976,1
15977,0
15978,1
15979,0
15980,0
15981,1
15982,1
15983,1
15984,1
15985,0
15986,0
15987,0
15988,0
15989,0
15990,0
15991,1
15992,1
15993,1
15994,1
15995,0
15996,0
15997,0
15998,0
15999,1
16000,1
16001,1
16002,1
16003,1
16004,1
16005,1
16006,1
16007,1
16008,1
16009,0
16010,0
16011,0
16012,1
16013,1
16014,1
16015,1
16016,1
16017,1
16018,1
16019,1
16020,1
16021,1
16022,0
16023,0
16024,0
16025,1
16026,0
16027,1
16028,1
16029,1
16030,0
16031,0
16032,1
16033,1
16034,1
16035,0
16036,0
16037,1
16038,1
16039,0
16040,1
16041,0
16042,1
16043,0
16044,0
16045,0
16046,0
16047,1
16048,0
16049,1
16050,1
16051,1
16052,0
16053,0
16054,1
16055,1
16056,1
16057,1
16058,0
16059,1
16060,0
16061,0
16062,1
16063,1
16064,1
16065,1
16066,0
16067,1
16068,0
16069,0
16070,0
16071,0
16072,0
16073,0
16074,0
16075,1
16076,0
16077,1
16078,1
16079,0
16080,0
16081,0
16082,1
16083,0
16084,0
16085,1
16086,1
16087,1
16088,1
16089,1
16090,0
16091,0
16092,0
16093,1
16094,0
16095,1
16096,1
16097,0
16098,0
16099,1
16100,1
16101,1
16102,0
16103,1
16104,1
16105,1
16106,1
16107,0
16108,1
16109,0
16110,0
16111,1
16112,1
16113,1
16114,0
16115,0
16116,1
16117,1
16118,1
16119,1
16120,0
16121,1
16122,0
16123,0
16124,0
16125,0
16126,1
16127,0
16128,1
16129,1
16130,1
16131,1
16132,1
16133,1
16134,1
16135,1
16136,1
16137,0
16138,1
16139,1
16140,1
16141,0
16142,0
16143,1
16144,1
16145,1
16146,1
16147,1
16148,1
16149,0
16150,1
16151,1
16152,1
16153,0
16154,0
16155,1
16156,1
16157,0
16158,1
16159,1
16160,1
16161,1
16162,0
16163,1
16164,0
16165,1
16166,1
16167,0
16168,0
16169,0
16170,1
16171,0
16172,0
16173,1
16174,1
16175,0
16176,1
16177,0
16178,0
16179,0
16180,1
16181,1
16182,0
16183,1
16184,1
16185,0
16186,0
16187,1
16188,0
16189,1
16190,1
16191,1
16192,0
16193,1
16194,0
16195,1
16196,1
16197,0
16198,1
16199,1
16200,1
16201,0
16202,1
16203,0
16204,0
16205,0
16206,0
16207,1
16208,1
16209,0
16210,0
16211,1
16212,0
16213,0
16214,1
16215,1
16216,1
16217,1
16218,0
16219,0
16220,0
16221,0
16222,1
16223,0
16224,1
16225,1
16226,0
16227,0
16228,0
16229,1
16230,1
16231,0
16232,1
16233,1
16234,1
16235,0
16236,1
16237,1
16238,1
16239,1
16240,1
16241,0
16242,1
16243,1
16244,1
16245,1
16246,1
16247,0
16248,0
16249,0
16250,1
16251,0
16252,0
16253,1
16254,0
16255,1
16256,1
16257,1
16258,1
16259,1
16260,1
16261,0
16262,1
16263,1
16264,1
16265,1
16266,0
16267,0
16268,1
16269,1
16270,1
16271,0
16272,0
16273,1
16274,0
16275,1
16276,0
16277,0
16278,1
16279,0
16280,0
16281,1
16282,0
16283,1
16284,1
16285,1
16286,1
16287,1
16288,1
16289,0
16290,1
16291,0
16292,1
16293,1
16294,1
16295,1
16296,0
16297,0
16298,1
16299,0
16300,0
16301,1
16302,1
16303,0
16304,0
16305,0
16306,0
16307,1
16308,1
16309,1
16310,1
16311,0
16312,0
16313,0
16314,0
16315,1
16316,1
16317,1
16318,1
16319,0
16320,0
16321,0
16322,1
16323,0
16324,0
16325,0
16326,0
16327,0
16328,1
16329,1
16330,1
16331,1
16332,1
16333,1
16334,1
16335,0
16336,0
16337,1
16338,1
16339,0
16340,0
16341,0
16342,1
16343,1
16344,1
16345,0
16346,1
16347,1
16348,1
16349,0
16350,0
16351,0
16352,1
16353,0
16354,1
16355,1
16356,1
16357,1
16358,0
16359,1
16360,1
16361,0
16362,1
16363,0
16364,1
16365,1
16366,0
16367,0
16368,0
16369,0
16370,1
16371,1
16372,0
16373,1
16374,0
16375,0
16376,0
16377,0
16378,1
16379,0
16380,0
16381,0
16382,0
16383,0
16384,1
16385,1
16386,0
16387,1
16388,1
16389,1
16390,1
16391,0
16392,0
16393,0
16394,0
16395,0
16396,1
16397,0
16398,1
16399,1
16400,0
16401,0
16402,1
16403,0
16404,0
16405,0
16406,1
16407,0
16408,0
16409,1
16410,0
16411,1
16412,0
16413,1
16414,1
16415,0
16416,0
16417,1
16418,0
16419,0
16420,1
16421,0
16422,0
16423,0
16424,0
16425,1
16426,1
16427,1
16428,1
16429,0
16430,0
16431,0
16432,0
16433,0
16434,1
16435,1
16436,1
16437,0
16438,0
16439,0
16440,1
16441,1
16442,1
16443,0
16444,1
16445,1
16446,1
16447,1
16448,0
16449,1
16450,1
16451,1
16452,0
16453,1
16454,0
16455,1
16456,0
16457,1
16458,1
16459,1
16460,0
16461,0
16462,1
16463,1
16464,1
16465,1
16466,1
16467,1
16468,0
16469,0
16470,1
16471,1
16472,1
16473,0
16474,0
16475,1
16476,1
16477,0
16478,0
16479,0
16480,0
16481,0
16482,1
16483,0
16484,0
16485,0
16486,1
16487,1
16488,0
16489,0
16490,0
16491,0
16492,0
16493,1
16494,1
16495,0
16496,0
16497,0
16498,0
16499,1
16500,0
16501,1
16502,1
16503,1
16504,1
16505,1
16506,0
16507,0
16508,1
16509,1
16510,1
16511,0
16512,0
16513,0
16514,1
16515,0
16516,0
16517,0
16518,1
16519,1
16520,0
16521,0
16522,1
16523,0
16524,1
16525,1
16526,1
16527,0
16528,0
16529,0
16530,1
16531,1
16532,0
16533,1
16534,1
16535,1
16536,0
16537,1
16538,1
16539,1
16540,1
16541,1
16542,0
16543,0
16544,1
16545,0
16546,0
16547,0
16548,1
16549,1
16550,0
16551,0
16552,0
16553,0
16554,1
16555,1
16556,1
16557,0
16558,1
16559,1
16560,0
16561,1
16562,0
16563,1
16564,1
16565,1
16566,1
16567,0
16568,0
16569,1
16570,0
16571,0
16572,1
16573,0
16574,1
16575,0
16576,1
16577,0
16578,0
16579,1
16580,0
16581,1
16582,1
16583,1
16584,0
16585,1
16586,0
16587,1
16588,0
16589,1
16590,0
16591,0
16592,0
16593,1
16594,0
16595,1
16596,1
16597,1
16598,0
16599,1
16600,1
16601,1
16602,1
16603,1
16604,1
16605,0
16606,0
16607,0
16608,1
16609,1
16610,0
16611,1
16612,1
16613,0
16614,0
16615,1
16616,0
16617,1
16618,0
16619,0
16620,1
16621,1
16622,0
16623,1
16624,1
16625,1
16626,1
16627,0
16628,1
16629,1
16630,0
16631,1
16632,0
16633,1
16634,1
16635,0
16636,1
16637,1
16638,1
16639,1
16640,1
16641,1
16642,1
16643,1
16644,0
16645,0
16646,0
16647,0
16648,1
16649,0
16650,1
16651,0
16652,0
16653,1
16654,1
16655,0
16656,0
16657,1
16658,1
16659,1
16660,0
16661,1
16662,1
16663,0
16664,0
16665,0
16666,0
16667,1
16668,1
16669,1
16670,1
16671,0
16672,0
16673,1
16674,0
16675,0
16676,1
16677,0
16678,0
16679,0
16680,1
16681,1
16682,1
16683,0
16684,0
16685,0
16686,0
16687,0
16688,0
16689,1
16690,0
16691,0
16692,0
16693,0
16694,1
16695,0
16696,0
16697,0
16698,0
16699,1
16700,0
16701,0
16702,0
16703,0
16704,1
16705,1
16706,1
16707,1
16708,1
16709,1
16710,0
16711,0
16712,0
16713,0
16714,1
16715,1
16716,0
16717,0
16718,0
16719,1
16720,1
16721,1
16722,0
16723,1
16724,1
16725,1
16726,1
16727,0
16728,0
16729,0
16730,0
16731,0
16732,0
16733,0
16734,0
16735,0
16736,1
16737,1
16738,1
16739,1
16740,0
16741,1
16742,0
16743,1
16744,0
16745,0
16746,0
16747,1
16748,1
16749,1
16750,1
16751,1
16752,0
16753,1
16754,1
16755,0
16756,1
16757,1
16758,1
16759,1
16760,1
16761,1
16762,0
16763,1
16764,0
16765,0
16766,1
16767,0
16768,1
16769,0
16770,1
16771,1
16772,1
16773,0
16774,1
16775,1
16776,1
16777,0
16778,1
16779,1
16780,0
16781,0
16782,0
16783,1
16784,0
16785,0
16786,1
16787,1
16788,1
16789,0
16790,1
16791,0
16792,0
16793,0
16794,1
16795,0
16796,0
16797,0
16798,1
16799,1
16800,1
16801,0
16802,1
16803,1
16804,1
16805,1
16806,1
16807,1
16808,1
16809,0
16810,0
16811,1
16812,0
16813,0
16814,0
16815,1
16816,1
16817,0
16818,1
16819,1
16820,1
16821,1
16822,1
16823,1
16824,1
16825,1
16826,0
16827,0
16828,1
16829,1
16830,1
16831,0
16832,1
16833,1
16834,0
16835,1
16836,1
16837,1
16838,0
16839,0
16840,1
16841,0
16842,1
16843,0
16844,0
16845,1
16846,1
16847,1
16848,0
16849,1
16850,0
16851,1
16852,1
16853,0
16854,1
16855,1
16856,1
16857,1
16858,1
16859,1
16860,1
16861,0
16862,0
16863,1
16864,1
16865,0
16866,1
16867,0
16868,1
16869,0
16870,1
16871,1
16872,1
16873,0
16874,0
16875,1
16876,1
16877,0
16878,1
16879,1
16880,1
16881,1
16882,1
16883,0
16884,1
16885,1
16886,0
16887,0
16888,1
16889,0
16890,0
16891,1
16892,1
16893,1
16894,1
16895,1
16896,1
16897,1
16898,0
16899,0
16900,0
16901,0
16902,0
16903,1
16904,0
16905,0
16906,1
16907,0
16908,1
16909,1
16910,0
16911,0
16912,1
16913,1
16914,0
16915,1
16916,0
16917,1
16918,0
16919,0
16920,1
16921,0
16922,0
16923,0
16924,0
16925,1
16926,1
16927,0
16928,1
16929,0
16930,1
16931,1
16932,0
16933,0
16934,1
16935,0
16936,0
16937,0
16938,0
16939,1
16940,1
16941,0
16942,1
16943,1
16944,1
16945,1
16946,1
16947,1
16948,1
16949,1
16950,0
16951,1
16952,1
16953,1
16954,1
16955,0
16956,1
16957,1
16958,1
16959,1
16960,1
16961,0
16962,1
16963,0
16964,0
16965,0
16966,0
16967,0
16968,0
16969,0
16970,1
16971,1
16972,0
16973,1
16974,0
16975,1
16976,0
16977,0
16978,1
16979,0
16980,1
16981,1
16982,0
16983,1
16984,0
16985,1
16986,1
16987,1
16988,0
16989,1
16990,0
16991,0
16992,0
16993,0
16994,1
16995,1
16996,1
16997,0
16998,0
16999,0
17000,0
17001,1
17002,0
17003,0
17004,1
17005,0
17006,0
17007,1
17008,1
